Id,Weekly_Sales
37_96_2012-11-30,19447.545
37_96_2012-12-07,21702.229
37_96_2012-12-14,21201.469
37_96_2012-12-21,25401.3
37_96_2012-12-28,23640.572
37_96_2013-01-04,20774.725
37_96_2013-01-11,17998.941
37_96_2013-01-18,17922.367
37_96_2013-01-25,20137.744
37_96_2013-02-01,20411.291
37_96_2013-02-08,21842.008
37_96_2013-02-15,19269.406
37_96_2013-02-22,19824.727
37_96_2013-03-01,18478.184
37_96_2013-03-08,18447.703
37_96_2013-03-15,18800.31
37_96_2013-03-22,19844.217
37_96_2013-03-29,20072.436
37_96_2013-04-05,21216.115
37_96_2013-04-12,21026.795
37_96_2013-04-19,19814.271
37_96_2013-04-26,21139.46
37_96_2013-05-03,21293.098
37_96_2013-05-10,20734.57
37_96_2013-05-17,22311.236
37_96_2013-05-24,21919.855
37_96_2013-05-31,22642.078
37_96_2013-06-07,20643.291
37_96_2013-06-14,20786.344
37_96_2013-06-21,20357.635
37_96_2013-06-28,20681.643
37_96_2013-07-05,22400.127
37_96_2013-07-12,20078.9
37_96_2013-07-19,20195.996
37_96_2013-07-26,20320.232
37_97_2012-11-02,15148.028
37_97_2012-11-09,14647.413
37_97_2012-11-16,14530.852
37_97_2012-11-23,12829.324
37_97_2012-11-30,13621.683
37_97_2012-12-07,14606.419
37_97_2012-12-14,14463.304
37_97_2012-12-21,14085.222
37_97_2012-12-28,11592.056
37_97_2013-01-04,14969.516
37_97_2013-01-11,14088.081
37_97_2013-01-18,14135.02
37_97_2013-01-25,13720.976
37_97_2013-02-01,14242.779
37_97_2013-02-08,14963.269
37_97_2013-02-15,13352.647
37_97_2013-02-22,13382.009
37_97_2013-03-01,12830.954
37_97_2013-03-08,13238.749
37_97_2013-03-15,13101.911
37_97_2013-03-22,13082.368
37_97_2013-03-29,13129.307
37_97_2013-04-05,15001.751
37_97_2013-04-12,13960.967
37_97_2013-04-19,13300.8
37_97_2013-04-26,14110.597
37_97_2013-05-03,14921.606
37_97_2013-05-10,14130.3955
37_97_2013-05-17,14886.07
37_97_2013-05-24,13398.583
37_97_2013-05-31,13593.325
37_97_2013-06-07,13532.632
37_97_2013-06-14,13288.945
37_97_2013-06-21,12599.137
37_97_2013-06-28,12856.797
37_97_2013-07-05,13841.853
37_97_2013-07-12,13211.078
37_97_2013-07-19,12955.824
37_97_2013-07-26,12983.859
37_98_2012-11-02,5992.1357
37_98_2012-11-09,5636.4414
37_98_2012-11-16,5701.263
37_98_2012-11-23,7969.5024
37_98_2012-11-30,5060.961
37_98_2012-12-07,6658.1973
37_98_2012-12-14,7835.859
37_98_2012-12-21,6963.6943
37_98_2012-12-28,5363.3716
37_98_2013-01-04,4282.974
37_98_2013-01-11,4955.32
37_98_2013-01-18,4852.619
37_98_2013-01-25,5011.3813
37_98_2013-02-01,5101.3115
37_98_2013-02-08,6950.891
37_98_2013-02-15,5455.991
37_98_2013-02-22,4308.424
37_98_2013-03-01,3891.6033
37_98_2013-03-08,4067.353
37_98_2013-03-15,3862.3672
37_98_2013-03-22,4692.7407
37_98_2013-03-29,4448.637
37_98_2013-04-05,5827.2583
37_98_2013-04-12,5313.1196
37_98_2013-04-19,4161.482
37_98_2013-04-26,5489.2324
37_98_2013-05-03,5452.99
37_98_2013-05-10,5233.2837
37_98_2013-05-17,5951.649
37_98_2013-05-24,4216.007
37_98_2013-05-31,4388.794
37_98_2013-06-07,4062.5298
37_98_2013-06-14,3907.3486
37_98_2013-06-21,3601.5967
37_98_2013-06-28,3219.2554
37_98_2013-07-05,4123.8584
37_98_2013-07-12,3414.9333
37_98_2013-07-19,3682.6956
37_98_2013-07-26,3513.2507
37_99_2012-12-14,831.0666
37_99_2012-12-21,-66.32503
37_99_2012-12-28,-1054.2628
37_99_2013-02-08,1336.5223
37_99_2013-02-15,-250.08307
38_1_2012-11-02,11672.01
38_1_2012-11-09,7063.8135
38_1_2012-11-16,5030.812
38_1_2012-11-23,6448.4956
38_1_2012-11-30,7022.854
38_1_2012-12-07,8915.149
38_1_2012-12-14,9604.52
38_1_2012-12-21,14103.582
38_1_2012-12-28,11467.732
38_1_2013-01-04,9911.586
38_1_2013-01-11,3965.1375
38_1_2013-01-18,3700.9314
38_1_2013-01-25,6273.9062
38_1_2013-02-01,6869.307
38_1_2013-02-08,9207.812
38_1_2013-02-15,13369.288
38_1_2013-02-22,5657.1416
38_1_2013-03-01,8846.749
38_1_2013-03-08,9171.788
38_1_2013-03-15,8489.831
38_1_2013-03-22,9676.896
38_1_2013-03-29,6067.4365
38_1_2013-04-05,13260.675
38_1_2013-04-12,10184.117
38_1_2013-04-19,4401.8853
38_1_2013-04-26,7531.561
38_1_2013-05-03,10384.303
38_1_2013-05-10,9015.786
38_1_2013-05-17,9416.336
38_1_2013-05-24,10873.001
38_1_2013-05-31,9470.635
38_1_2013-06-07,9604.183
38_1_2013-06-14,9688.573
38_1_2013-06-21,10182.838
38_1_2013-06-28,8632.638
38_1_2013-07-05,8945.773
38_1_2013-07-12,8594.897
38_1_2013-07-19,8663.913
38_1_2013-07-26,8929.419
38_2_2012-11-02,11309.229
38_2_2012-11-09,12781.015
38_2_2012-11-16,11243.768
38_2_2012-11-23,10800.427
38_2_2012-11-30,11821.858
38_2_2012-12-07,11716.89
38_2_2012-12-14,15675.769
38_2_2012-12-21,16683.096
38_2_2012-12-28,14340.194
38_2_2013-01-04,15701.752
38_2_2013-01-11,14699.026
38_2_2013-01-18,13609.354
38_2_2013-01-25,14542.975
38_2_2013-02-01,15743.684
38_2_2013-02-08,15950.835
38_2_2013-02-15,14978.917
38_2_2013-02-22,16086.919
38_2_2013-03-01,16134.403
38_2_2013-03-08,16371.429
38_2_2013-03-15,15870.773
38_2_2013-03-22,17199.45
38_2_2013-03-29,15309.113
38_2_2013-04-05,17488.184
38_2_2013-04-12,17385.482
38_2_2013-04-19,17637.02
38_2_2013-04-26,17939.885
38_2_2013-05-03,20284.44
38_2_2013-05-10,18371.174
38_2_2013-05-17,20406.158
38_2_2013-05-24,20333.338
38_2_2013-05-31,20613.887
38_2_2013-06-07,20430.068
38_2_2013-06-14,20649.0
38_2_2013-06-21,20905.533
38_2_2013-06-28,19091.357
38_2_2013-07-05,20318.916
38_2_2013-07-12,19885.246
38_2_2013-07-19,20838.361
38_2_2013-07-26,20647.83
38_3_2012-11-02,215.82059
38_3_2012-11-09,1292.8173
38_3_2012-11-16,997.4009
38_3_2012-11-23,7.544372
38_3_2012-11-30,1682.8562
38_3_2012-12-07,668.0745
38_3_2012-12-14,979.8901
38_3_2012-12-21,1274.5739
38_3_2012-12-28,1142.7982
38_3_2013-01-04,776.58813
38_3_2013-01-11,679.76685
38_3_2013-01-18,889.09595
38_3_2013-01-25,638.87134
38_3_2013-02-01,481.29504
38_3_2013-02-08,10.371094
38_3_2013-02-15,-311.12213
38_3_2013-02-22,627.1287
38_3_2013-03-01,459.87796
38_3_2013-03-08,387.79926
38_3_2013-03-15,-57.513092
38_3_2013-03-22,536.06915
38_3_2013-03-29,-182.28969
38_3_2013-04-05,906.45435
38_3_2013-04-12,927.6724
38_3_2013-04-19,2023.0594
38_3_2013-04-26,1194.3691
38_3_2013-05-03,808.54224
38_3_2013-05-10,574.2956
38_3_2013-05-17,5771.693
38_3_2013-05-24,2349.5713
38_3_2013-05-31,4256.4863
38_3_2013-06-07,5270.505
38_3_2013-06-14,4017.1516
38_3_2013-06-21,6774.5957
38_3_2013-06-28,4739.9224
38_3_2013-07-05,2892.0977
38_3_2013-07-12,4049.4094
38_3_2013-07-19,4934.997
38_3_2013-07-26,7191.0557
38_4_2012-11-02,12676.509
38_4_2012-11-09,12428.983
38_4_2012-11-16,12008.189
38_4_2012-11-23,13368.28
38_4_2012-11-30,12304.68
38_4_2012-12-07,10682.534
38_4_2012-12-14,14505.415
38_4_2012-12-21,15385.859
38_4_2012-12-28,15085.361
38_4_2013-01-04,16233.315
38_4_2013-01-11,14951.909
38_4_2013-01-18,14512.746
38_4_2013-01-25,13870.116
38_4_2013-02-01,15003.602
38_4_2013-02-08,15692.497
38_4_2013-02-15,13536.094
38_4_2013-02-22,14653.672
38_4_2013-03-01,14972.584
38_4_2013-03-08,15033.1
38_4_2013-03-15,14719.022
38_4_2013-03-22,15516.652
38_4_2013-03-29,14941.212
38_4_2013-04-05,16935.645
38_4_2013-04-12,15495.308
38_4_2013-04-19,14972.163
38_4_2013-04-26,14753.661
38_4_2013-05-03,19441.652
38_4_2013-05-10,19456.254
38_4_2013-05-17,21699.273
38_4_2013-05-24,20350.004
38_4_2013-05-31,21862.229
38_4_2013-06-07,21719.035
38_4_2013-06-14,21864.588
38_4_2013-06-21,21708.596
38_4_2013-06-28,20743.543
38_4_2013-07-05,21686.668
38_4_2013-07-12,21517.896
38_4_2013-07-19,22216.953
38_4_2013-07-26,22094.918
38_5_2012-11-02,189.43918
38_5_2012-11-09,148.88109
38_5_2012-11-16,-838.56903
38_5_2012-11-23,3668.9006
38_5_2012-11-30,1928.9933
38_5_2012-12-07,4267.6475
38_5_2012-12-14,200.89824
38_5_2012-12-21,7414.432
38_5_2012-12-28,1053.4784
38_5_2013-01-04,1501.1316
38_5_2013-01-11,-11.821813
38_5_2013-01-18,1618.0902
38_5_2013-01-25,1.931884
38_5_2013-02-01,-807.3799
38_5_2013-02-08,-89.86921
38_5_2013-02-15,-436.49686
38_5_2013-02-22,374.30615
38_5_2013-03-01,709.84454
38_5_2013-03-08,881.06177
38_5_2013-03-15,949.11273
38_5_2013-03-22,1827.1484
38_5_2013-03-29,1643.8999
38_5_2013-04-05,1686.3505
38_5_2013-04-12,200.98915
38_5_2013-04-19,-336.22705
38_5_2013-04-26,-90.34919
38_5_2013-05-03,3801.3003
38_5_2013-05-10,3590.4778
38_5_2013-05-17,4040.4329
38_5_2013-05-24,5115.086
38_5_2013-05-31,4094.917
38_5_2013-06-07,4111.483
38_5_2013-06-14,5623.2026
38_5_2013-06-28,2508.3691
38_5_2013-07-05,2693.6487
38_5_2013-07-12,3183.903
38_5_2013-07-19,3853.9033
38_5_2013-07-26,3092.8115
38_6_2012-11-02,-176.78122
38_6_2012-11-09,-332.5104
38_6_2012-11-16,-708.75
38_6_2012-11-23,-1569.4137
38_6_2012-11-30,231.84363
38_6_2012-12-07,-2095.091
38_6_2012-12-14,-2520.2153
38_6_2012-12-21,-1332.1506
38_6_2012-12-28,-754.8455
38_6_2013-01-04,660.4153
38_6_2013-01-18,1254.3198
38_6_2013-01-25,-494.8833
38_6_2013-02-01,-924.9734
38_6_2013-02-08,162.73477
38_6_2013-02-15,-1564.3788
38_6_2013-03-01,-1121.0077
38_6_2013-03-08,234.40152
38_6_2013-03-15,-456.06946
38_6_2013-03-22,788.1146
38_6_2013-03-29,-608.2228
38_6_2013-04-05,875.8758
38_6_2013-04-12,-432.63638
38_6_2013-04-19,-1072.2924
38_6_2013-04-26,-425.0531
38_6_2013-05-03,-854.16785
38_6_2013-05-10,-361.33493
38_6_2013-05-17,-1195.6323
38_6_2013-05-31,-1343.893
38_6_2013-06-07,-1120.9188
38_6_2013-06-14,-563.88763
38_6_2013-06-21,-346.56607
38_6_2013-06-28,-1636.8293
38_6_2013-07-05,-1239.9156
38_6_2013-07-12,-723.18854
38_6_2013-07-19,-321.00903
38_7_2012-11-02,-139.51312
38_7_2012-11-09,-553.60736
38_7_2012-11-16,-781.76697
38_7_2012-11-23,2133.363
38_7_2012-11-30,-455.0089
38_7_2012-12-07,-201.91891
38_7_2012-12-14,-1473.2001
38_7_2012-12-21,-1586.2017
38_7_2012-12-28,-1332.6321
38_7_2013-01-04,-261.17883
38_7_2013-01-11,-20.952747
38_7_2013-01-18,425.56573
38_7_2013-01-25,-750.18146
38_7_2013-02-01,-984.5878
38_7_2013-02-08,1174.6051
38_7_2013-02-15,-728.7774
38_7_2013-02-22,-143.82784
38_7_2013-03-01,-683.23346
38_7_2013-03-08,2559.8574
38_7_2013-03-15,950.1896
38_7_2013-03-22,2564.313
38_7_2013-03-29,385.7722
38_7_2013-04-05,4241.382
38_7_2013-04-12,2628.671
38_7_2013-04-19,825.3497
38_7_2013-04-26,1442.9878
38_7_2013-05-03,3524.2905
38_7_2013-05-10,2118.7
38_7_2013-05-17,2393.2727
38_7_2013-05-24,4321.0503
38_7_2013-05-31,3718.973
38_7_2013-06-07,3700.3723
38_7_2013-06-14,5108.533
38_7_2013-06-21,4694.325
38_7_2013-06-28,2971.3008
38_7_2013-07-05,3763.7314
38_7_2013-07-12,3119.9097
38_7_2013-07-19,3262.71
38_7_2013-07-26,2557.9885
38_8_2012-11-02,11804.528
38_8_2012-11-09,11466.326
38_8_2012-11-16,11960.665
38_8_2012-11-23,11176.858
38_8_2012-11-30,12697.1455
38_8_2012-12-07,12086.968
38_8_2012-12-14,11711.807
38_8_2012-12-21,12011.978
38_8_2012-12-28,10531.153
38_8_2013-01-04,11232.718
38_8_2013-01-11,11157.114
38_8_2013-01-18,11892.264
38_8_2013-01-25,10631.679
38_8_2013-02-01,11269.849
38_8_2013-02-08,11964.711
38_8_2013-02-15,12384.309
38_8_2013-02-22,10897.057
38_8_2013-03-01,11234.637
38_8_2013-03-08,11227.61
38_8_2013-03-15,10276.89
38_8_2013-03-22,10408.398
38_8_2013-03-29,10530.07
38_8_2013-04-05,12657.759
38_8_2013-04-12,11860.343
38_8_2013-04-19,11367.243
38_8_2013-04-26,10965.228
38_8_2013-05-03,14039.122
38_8_2013-05-10,13241.58
38_8_2013-05-17,13142.989
38_8_2013-05-24,12470.256
38_8_2013-05-31,12805.629
38_8_2013-06-07,12584.839
38_8_2013-06-14,12210.073
38_8_2013-06-21,13155.398
38_8_2013-06-28,11706.101
38_8_2013-07-05,12008.359
38_8_2013-07-12,12450.868
38_8_2013-07-19,12425.259
38_8_2013-07-26,12420.997
38_9_2012-11-02,445.2223
38_9_2012-11-09,471.16107
38_9_2012-11-16,-546.10895
38_9_2012-11-23,1271.703
38_9_2012-11-30,-236.40045
38_9_2012-12-07,-671.80676
38_9_2012-12-14,-24.06956
38_9_2012-12-21,244.22945
38_9_2012-12-28,145.4461
38_9_2013-01-04,-780.613
38_9_2013-01-11,-186.40784
38_9_2013-01-18,888.9949
38_9_2013-01-25,-630.6957
38_9_2013-02-01,-813.4172
38_9_2013-02-08,-17.67141
38_9_2013-02-15,4072.3635
38_9_2013-02-22,1082.5759
38_9_2013-03-01,1106.3811
38_9_2013-03-08,2784.6768
38_9_2013-03-15,1153.5443
38_9_2013-03-22,3130.8926
38_9_2013-03-29,752.474
38_9_2013-04-05,1336.8965
38_9_2013-04-12,541.0522
38_9_2013-04-19,161.91402
38_9_2013-04-26,453.69305
38_9_2013-05-03,1678.3251
38_9_2013-05-10,1099.3304
38_9_2013-05-17,-684.37177
38_9_2013-05-24,-289.37506
38_9_2013-05-31,7.9476733
38_9_2013-06-07,1291.0562
38_9_2013-06-14,1467.2117
38_9_2013-06-21,1275.3865
38_9_2013-06-28,91.26323
38_9_2013-07-05,519.76965
38_9_2013-07-12,673.5638
38_9_2013-07-19,834.76764
38_9_2013-07-26,1749.092
38_10_2012-11-02,623.0734
38_10_2012-11-09,738.9746
38_10_2012-11-16,1045.5717
38_10_2012-11-23,-114.32171
38_10_2012-11-30,1447.5155
38_10_2012-12-07,23.281343
38_10_2012-12-14,1162.7384
38_10_2012-12-21,391.96857
38_10_2012-12-28,809.37366
38_10_2013-01-04,-682.1099
38_10_2013-01-11,-423.3285
38_10_2013-01-18,986.9463
38_10_2013-01-25,-346.90152
38_10_2013-02-01,-54.536358
38_10_2013-02-08,506.405
38_10_2013-02-15,2428.5813
38_10_2013-02-22,475.19418
38_10_2013-03-01,811.2746
38_10_2013-03-08,964.34064
38_10_2013-03-15,1155.3025
38_10_2013-03-22,1475.4562
38_10_2013-03-29,1192.43
38_10_2013-04-05,2202.3296
38_10_2013-04-12,2019.1862
38_10_2013-04-19,1918.4388
38_10_2013-04-26,1080.759
38_10_2013-05-03,1432.4934
38_10_2013-05-10,1821.6278
38_10_2013-05-17,-980.29364
38_10_2013-05-24,570.9969
38_10_2013-05-31,-70.277016
38_10_2013-06-07,2565.045
38_10_2013-06-14,2045.8812
38_10_2013-06-21,2383.0334
38_10_2013-06-28,2042.3088
38_10_2013-07-05,880.3813
38_10_2013-07-12,1091.8707
38_10_2013-07-19,1132.0656
38_10_2013-07-26,2338.3218
38_11_2012-11-02,522.9735
38_11_2012-11-09,972.28375
38_11_2012-11-16,505.57324
38_11_2012-11-23,-422.72342
38_11_2012-11-30,1623.7992
38_11_2012-12-07,1061.9501
38_11_2012-12-14,772.1573
38_11_2012-12-21,473.34998
38_11_2012-12-28,366.90405
38_11_2013-01-04,-477.24677
38_11_2013-01-11,-296.054
38_11_2013-01-18,14.67058
38_11_2013-01-25,-896.055
38_11_2013-02-01,-847.28406
38_11_2013-02-08,147.37662
38_11_2013-02-15,71.552536
38_11_2013-02-22,-603.71204
38_11_2013-03-01,-424.2658
38_11_2013-03-08,1146.7618
38_11_2013-03-15,763.91766
38_11_2013-03-22,11160.091
38_11_2013-03-29,-80.06388
38_11_2013-04-05,9120.981
38_11_2013-04-12,3695.7104
38_11_2013-04-19,2973.2954
38_11_2013-04-26,7732.3525
38_11_2013-05-03,7087.02
38_11_2013-05-10,4875.7734
38_11_2013-05-17,4608.8027
38_11_2013-05-24,5508.4673
38_11_2013-05-31,7101.89
38_11_2013-06-07,9395.461
38_11_2013-06-14,9177.829
38_11_2013-06-21,9446.247
38_11_2013-06-28,8693.57
38_11_2013-07-05,7568.0776
38_11_2013-07-12,6461.8325
38_11_2013-07-19,7017.307
38_11_2013-07-26,7621.1396
38_12_2012-11-02,425.44885
38_12_2012-11-09,413.0497
38_12_2012-11-16,320.70676
38_12_2012-11-23,-557.0392
38_12_2012-11-30,101.06875
38_12_2012-12-07,-360.23203
38_12_2012-12-14,-306.0508
38_12_2012-12-21,40.969757
38_12_2012-12-28,-151.02159
38_12_2013-01-04,-119.98993
38_12_2013-01-11,183.45963
38_12_2013-01-18,-32.30575
38_12_2013-01-25,-62.535748
38_12_2013-02-01,5.567667
38_12_2013-02-08,586.6874
38_12_2013-02-15,830.71405
38_12_2013-02-22,284.3028
38_12_2013-03-01,358.1001
38_12_2013-03-08,944.2647
38_12_2013-03-15,454.52786
38_12_2013-03-22,1619.144
38_12_2013-03-29,-492.01007
38_12_2013-04-05,773.40186
38_12_2013-04-12,381.7683
38_12_2013-04-19,1001.04956
38_12_2013-04-26,-81.35799
38_12_2013-05-03,-469.89334
38_12_2013-05-10,-847.4736
38_12_2013-05-17,-2247.7158
38_12_2013-05-24,-1526.2476
38_12_2013-05-31,-1961.8743
38_12_2013-06-07,-697.7713
38_12_2013-06-14,-539.1673
38_12_2013-06-21,-985.50146
38_12_2013-06-28,-1126.6938
38_12_2013-07-05,-809.2564
38_12_2013-07-12,-644.97565
38_12_2013-07-19,-547.4022
38_12_2013-07-26,140.20142
38_13_2012-11-02,11760.427
38_13_2012-11-09,11310.834
38_13_2012-11-16,10577.223
38_13_2012-11-23,10153.224
38_13_2012-11-30,10942.646
38_13_2012-12-07,10349.127
38_13_2012-12-14,13184.636
38_13_2012-12-21,13498.789
38_13_2012-12-28,13156.256
38_13_2013-01-04,15217.647
38_13_2013-01-11,14417.679
38_13_2013-01-18,13937.854
38_13_2013-01-25,14227.989
38_13_2013-02-01,15152.927
38_13_2013-02-08,16198.637
38_13_2013-02-15,14910.627
38_13_2013-02-22,15356.527
38_13_2013-03-01,15833.853
38_13_2013-03-08,15640.111
38_13_2013-03-15,15039.997
38_13_2013-03-22,16174.469
38_13_2013-03-29,15789.314
38_13_2013-04-05,17192.795
38_13_2013-04-12,15517.926
38_13_2013-04-19,15750.327
38_13_2013-04-26,14998.723
38_13_2013-05-03,19392.17
38_13_2013-05-10,17280.047
38_13_2013-05-17,18945.283
38_13_2013-05-24,18953.53
38_13_2013-05-31,19048.637
38_13_2013-06-07,19971.72
38_13_2013-06-14,19164.516
38_13_2013-06-21,19411.055
38_13_2013-06-28,18907.096
38_13_2013-07-05,18656.775
38_13_2013-07-12,18921.914
38_13_2013-07-19,18707.975
38_13_2013-07-26,19146.715
38_14_2012-11-02,904.5871
38_14_2012-11-09,681.58856
38_14_2012-11-16,590.0457
38_14_2012-11-23,6918.9365
38_14_2012-11-30,2113.1638
38_14_2012-12-07,2095.4065
38_14_2012-12-14,2342.2493
38_14_2012-12-21,8090.9224
38_14_2012-12-28,3437.218
38_14_2013-01-04,639.7911
38_14_2013-01-11,552.50964
38_14_2013-01-18,270.53122
38_14_2013-01-25,413.81165
38_14_2013-02-01,1089.3756
38_14_2013-02-08,1901.9758
38_14_2013-02-15,1090.8112
38_14_2013-02-22,1289.3047
38_14_2013-03-01,1041.072
38_14_2013-03-08,1136.4642
38_14_2013-03-15,-361.79056
38_14_2013-03-22,932.1042
38_14_2013-03-29,-120.81295
38_14_2013-04-05,1943.1654
38_14_2013-04-12,928.92334
38_14_2013-04-19,508.9729
38_14_2013-04-26,626.85583
38_14_2013-05-03,2062.8945
38_14_2013-05-10,822.076
38_14_2013-05-17,2446.8943
38_14_2013-05-24,1561.3986
38_14_2013-05-31,2184.567
38_14_2013-06-07,2940.1582
38_14_2013-06-14,2590.5198
38_14_2013-06-21,2962.0735
38_14_2013-06-28,1872.4286
38_14_2013-07-05,1705.7246
38_14_2013-07-12,2603.2883
38_14_2013-07-19,3642.1597
38_14_2013-07-26,3180.9016
38_16_2012-11-02,229.57492
38_16_2012-11-09,1146.396
38_16_2012-11-16,1009.59753
38_16_2012-11-23,1163.6156
38_16_2012-11-30,50.61727
38_16_2012-12-07,111.65426
38_16_2012-12-14,-445.54553
38_16_2012-12-21,-319.1688
38_16_2012-12-28,-605.2424
38_16_2013-01-04,-835.5132
38_16_2013-01-11,-727.0589
38_16_2013-01-18,-1619.2745
38_16_2013-01-25,1223.8258
38_16_2013-02-01,925.37946
38_16_2013-02-08,692.8779
38_16_2013-02-15,1281.8439
38_16_2013-02-22,1029.5706
38_16_2013-03-01,1234.6106
38_16_2013-03-08,2479.4917
38_16_2013-03-15,764.3685
38_16_2013-03-22,4626.1562
38_16_2013-03-29,1639.8319
38_16_2013-04-05,4534.0664
38_16_2013-04-12,3232.1448
38_16_2013-04-19,3646.4805
38_16_2013-04-26,4010.107
38_16_2013-05-03,4169.6753
38_16_2013-05-10,847.6438
38_16_2013-05-17,1560.3578
38_16_2013-05-24,4113.6553
38_16_2013-05-31,3886.0137
38_16_2013-06-07,2776.2212
38_16_2013-06-14,2430.6782
38_16_2013-06-21,3151.8472
38_16_2013-06-28,2013.042
38_16_2013-07-05,2050.5588
38_16_2013-07-12,1474.9098
38_16_2013-07-19,1522.3821
38_16_2013-07-26,961.8491
38_17_2012-11-02,1228.8737
38_17_2012-11-09,788.22186
38_17_2012-11-16,2175.3396
38_17_2012-11-23,1435.1229
38_17_2012-11-30,1267.5056
38_17_2012-12-07,589.16565
38_17_2012-12-14,950.5477
38_17_2012-12-21,1756.0393
38_17_2012-12-28,499.56442
38_17_2013-01-04,500.198
38_17_2013-01-11,-397.22812
38_17_2013-01-18,-144.81775
38_17_2013-01-25,-1261.3197
38_17_2013-02-01,-585.91235
38_17_2013-02-08,312.59204
38_17_2013-02-15,74.12413
38_17_2013-02-22,-489.2839
38_17_2013-03-01,-79.49277
38_17_2013-03-08,-55.70359
38_17_2013-03-15,270.54068
38_17_2013-03-22,598.2534
38_17_2013-03-29,-123.19941
38_17_2013-04-05,1130.3741
38_17_2013-04-12,557.1697
38_17_2013-04-19,864.4889
38_17_2013-04-26,565.72577
38_17_2013-05-03,-465.43716
38_17_2013-05-10,-897.4077
38_17_2013-05-17,-1900.3431
38_17_2013-05-24,-305.46445
38_17_2013-05-31,-1348.8746
38_17_2013-06-07,-1040.8729
38_17_2013-06-14,-1156.4343
38_17_2013-06-21,-655.22394
38_17_2013-06-28,-1500.7659
38_17_2013-07-05,-1454.7982
38_17_2013-07-12,-1732.3251
38_17_2013-07-19,-1663.0503
38_17_2013-07-26,-1297.6282
38_18_2012-11-02,300.3582
38_18_2012-11-09,-803.60974
38_18_2012-11-16,987.61224
38_18_2012-11-23,503.5586
38_18_2012-11-30,1866.9448
38_18_2012-12-07,1306.4447
38_18_2012-12-14,1414.104
38_18_2012-12-21,-1207.2468
38_18_2012-12-28,-889.07
38_18_2013-01-04,787.9661
38_18_2013-01-11,-396.4884
38_18_2013-01-18,-182.40941
38_18_2013-01-25,-1021.0933
38_18_2013-02-01,-482.50134
38_18_2013-02-08,614.6978
38_18_2013-02-15,2689.3015
38_18_2013-02-22,-712.1956
38_18_2013-03-01,-15.118501
38_18_2013-03-08,-38.452377
38_18_2013-03-15,-623.6255
38_18_2013-03-22,430.00592
38_18_2013-03-29,-38.39107
38_18_2013-04-05,3256.987
38_18_2013-04-12,386.703
38_18_2013-04-19,237.0457
38_20_2012-11-16,-798.3713
38_20_2012-11-30,628.7709
38_20_2012-12-07,-920.542
38_20_2012-12-14,-627.6553
38_20_2012-12-21,-2109.0933
38_20_2013-02-22,507.87012
38_20_2013-03-29,713.9708
38_20_2013-04-05,842.6182
38_20_2013-04-12,657.32056
38_20_2013-04-19,1286.1959
38_20_2013-04-26,709.03674
38_20_2013-05-03,153.6239
38_20_2013-05-10,18.495562
38_20_2013-05-17,-457.1655
38_20_2013-05-31,588.70404
38_20_2013-07-12,210.38483
38_20_2013-07-19,311.00897
38_20_2013-07-26,471.50864
38_21_2012-11-02,727.6478
38_21_2012-11-09,910.8082
38_21_2012-11-16,64.957275
38_21_2012-11-23,181.62431
38_21_2012-11-30,951.6697
38_21_2012-12-07,612.4427
38_21_2012-12-14,482.03723
38_21_2012-12-21,1033.0066
38_21_2012-12-28,43.097054
38_21_2013-01-04,478.7572
38_21_2013-01-11,1094.3907
38_21_2013-01-18,377.50806
38_21_2013-01-25,1002.0658
38_21_2013-02-01,1006.52527
38_21_2013-02-08,1384.2607
38_21_2013-02-15,1198.1089
38_21_2013-02-22,878.6575
38_21_2013-03-01,819.87683
38_21_2013-03-08,1157.1406
38_21_2013-03-15,781.3533
38_21_2013-03-22,963.0136
38_21_2013-03-29,1337.5293
38_21_2013-04-05,1323.0776
38_21_2013-04-12,1048.867
38_21_2013-04-19,1408.6307
38_21_2013-04-26,1134.2529
38_21_2013-05-03,1291.6407
38_21_2013-05-10,840.5698
38_21_2013-05-17,24.430338
38_21_2013-05-24,1329.2102
38_21_2013-05-31,796.1662
38_21_2013-06-07,864.436
38_21_2013-06-14,656.087
38_21_2013-06-21,938.9234
38_21_2013-06-28,471.14142
38_21_2013-07-05,478.44424
38_21_2013-07-12,583.16296
38_21_2013-07-19,696.81683
38_21_2013-07-26,964.80676
38_22_2012-12-21,-418.30157
38_22_2013-05-24,269.3744
38_22_2013-07-12,1024.8013
38_22_2013-07-19,1102.5579
38_22_2013-07-26,1267.2557
38_23_2012-11-02,1900.2913
38_23_2012-11-09,-412.09314
38_23_2012-11-16,-594.6203
38_23_2012-11-23,750.21356
38_23_2012-11-30,-1748.8739
38_23_2012-12-07,1551.998
38_23_2012-12-14,1039.8496
38_23_2012-12-21,518.35455
38_23_2012-12-28,143.49269
38_23_2013-01-04,-1.9791974
38_23_2013-01-11,-488.51782
38_23_2013-01-18,-360.95197
38_23_2013-01-25,-722.9986
38_23_2013-02-01,-202.73055
38_23_2013-02-08,678.25916
38_23_2013-02-15,282.06137
38_23_2013-02-22,-58.0588
38_23_2013-03-01,-107.36026
38_23_2013-03-29,1796.015
38_23_2013-05-24,855.24146
38_24_2012-11-16,-1692.6444
38_24_2012-11-30,-626.0426
38_25_2012-11-02,803.8136
38_25_2012-11-09,-239.96065
38_25_2012-11-16,-554.80853
38_25_2012-11-23,-513.9266
